r_over_rs,D_GR,D_SSZ,delta,z_GR,z_SSZ
3.0252999999999997,1.0,1.0,0.0,0.0,0.0
3.026,1.0,1.0,0.0,0.0,0.0
3.0267,1.0,1.0,0.0,0.0,0.0
3.0274,1.0,1.0,0.0,0.0,0.0
3.0281000000000002,1.0,1.0,0.0,0.0,0.0
3.0288,1.0,1.0,0.0,0.0,0.0
3.0295,1.0,1.0,0.0,0.0,0.0
3.0302,1.0,1.0,0.0,0.0,0.0
3.0309,1.0,1.0,0.0,0.0,0.0
3.0316,1.0,1.0,0.0,0.0,0.0
3.0323,1.0,1.0,0.0,0.0,0.0
3.033,1.0,1.0,0.0,0.0,0.0
3.0337,1.0,1.0,0.0,0.0,0.0
3.0343999999999998,1.0,1.0,0.0,0.0,0.0
3.0351,1.0,1.0,0.0,0.0,0.0
3.0358,1.0,1.0,0.0,0.0,0.0
3.0365,1.0,1.0,0.0,0.0,0.0
3.0372,1.0,1.0,0.0,0.0,0.0
3.0379,1.0,1.0,0.0,0.0,0.0
3.0385999999999997,1.0,1.0,0.0,0.0,0.0
3.0393,1.0,1.0,0.0,0.0,0.0
3.04,1.0,1.0,0.0,0.0,0.0
3.0407,1.0,1.0,0.0,0.0,0.0
3.0414,1.0,1.0,0.0,0.0,0.0
3.0421,1.0,1.0,0.0,0.0,0.0
3.0427999999999997,1.0,1.0,0.0,0.0,0.0
3.0435,1.0,1.0,0.0,0.0,0.0
3.0442,1.0,1.0,0.0,0.0,0.0
3.0449,1.0,1.0,0.0,0.0,0.0
3.0456000000000003,1.0,1.0,0.0,0.0,0.0
3.0463,1.0,1.0,0.0,0.0,0.0
3.0469999999999997,1.0,1.0,0.0,0.0,0.0
3.0477,1.0,1.0,0.0,0.0,0.0
3.0484,1.0,1.0,0.0,0.0,0.0
3.0491,1.0,1.0,0.0,0.0,0.0
3.0498000000000003,1.0,1.0,0.0,0.0,0.0
3.0505,1.0,1.0,0.0,0.0,0.0
3.0511999999999997,1.0,1.0,0.0,0.0,0.0
3.0519,1.0,1.0,0.0,0.0,0.0
3.0526,1.0,1.0,0.0,0.0,0.0
3.0533,1.0,1.0,0.0,0.0,0.0
3.0540000000000003,1.0,1.0,0.0,0.0,0.0
3.0547,1.0,1.0,0.0,0.0,0.0
3.0553999999999997,1.0,1.0,0.0,0.0,0.0
3.0561,1.0,1.0,0.0,0.0,0.0
3.0568,1.0,1.0,0.0,0.0,0.0
3.0575,1.0,1.0,0.0,0.0,0.0
3.0582000000000003,1.0,1.0,0.0,0.0,0.0
3.0589,1.0,1.0,0.0,0.0,0.0
3.0595999999999997,1.0,1.0,0.0,0.0,0.0
3.0603,1.0,1.0,0.0,0.0,0.0
3.061,1.0,1.0,0.0,0.0,0.0
3.0617,1.0,1.0,0.0,0.0,0.0
3.0624000000000002,1.0,1.0,0.0,0.0,0.0
3.0631,1.0,1.0,0.0,0.0,0.0
3.0638,1.0,1.0,0.0,0.0,0.0
3.0645,1.0,1.0,0.0,0.0,0.0
3.0652,1.0,1.0,0.0,0.0,0.0
3.0659,1.0,1.0,0.0,0.0,0.0
3.0666,1.0,1.0,0.0,0.0,0.0
3.0673,1.0,1.0,0.0,0.0,0.0
3.068,1.0,1.0,0.0,0.0,0.0
3.0686999999999998,1.0,1.0,0.0,0.0,0.0
3.0694,1.0,1.0,0.0,0.0,0.0
3.0701,1.0,1.0,0.0,0.0,0.0
3.0708,1.0,1.0,0.0,0.0,0.0
3.0715,1.0,1.0,0.0,0.0,0.0
3.0722,1.0,1.0,0.0,0.0,0.0
3.0728999999999997,1.0,1.0,0.0,0.0,0.0
3.0736,1.0,1.0,0.0,0.0,0.0
3.0743,1.0,1.0,0.0,0.0,0.0
3.075,1.0,1.0,0.0,0.0,0.0
3.0757,1.0,1.0,0.0,0.0,0.0
3.0764,1.0,1.0,0.0,0.0,0.0
3.0770999999999997,1.0,1.0,0.0,0.0,0.0
3.0778,1.0,1.0,0.0,0.0,0.0
3.0785,1.0,1.0,0.0,0.0,0.0
3.0792,1.0,1.0,0.0,0.0,0.0
3.0799000000000003,1.0,1.0,0.0,0.0,0.0
3.0806,1.0,1.0,0.0,0.0,0.0
3.0812999999999997,1.0,1.0,0.0,0.0,0.0
3.082,1.0,1.0,0.0,0.0,0.0
3.0827,1.0,1.0,0.0,0.0,0.0
3.0834,1.0,1.0,0.0,0.0,0.0
3.0841000000000003,1.0,1.0,0.0,0.0,0.0
3.0848,1.0,1.0,0.0,0.0,0.0
3.0854999999999997,1.0,1.0,0.0,0.0,0.0
3.0862,1.0,1.0,0.0,0.0,0.0
3.0869,1.0,1.0,0.0,0.0,0.0
3.0876,1.0,1.0,0.0,0.0,0.0
3.0883000000000003,1.0,1.0,0.0,0.0,0.0
3.089,1.0,1.0,0.0,0.0,0.0
3.0896999999999997,1.0,1.0,0.0,0.0,0.0
3.0904,1.0,1.0,0.0,0.0,0.0
3.0911,1.0,1.0,0.0,0.0,0.0
3.0918,1.0,1.0,0.0,0.0,0.0
3.0925000000000002,1.0,1.0,0.0,0.0,0.0
3.0932,1.0,1.0,0.0,0.0,0.0
3.0939,1.0,1.0,0.0,0.0,0.0
3.0946,1.0,1.0,0.0,0.0,0.0
3.0953,1.0,1.0,0.0,0.0,0.0
3.096,1.0,1.0,0.0,0.0,0.0
3.0967000000000002,1.0,1.0,0.0,0.0,0.0
3.0974,1.0,1.0,0.0,0.0,0.0
3.0981,1.0,1.0,0.0,0.0,0.0
3.0987999999999998,1.0,1.0,0.0,0.0,0.0
3.0995,1.0,1.0,0.0,0.0,0.0
3.1002,1.0,1.0,0.0,0.0,0.0
3.1009,1.0,1.0,0.0,0.0,0.0
3.1016,1.0,1.0,0.0,0.0,0.0
3.1023,1.0,1.0,0.0,0.0,0.0
3.1029999999999998,1.0,1.0,0.0,0.0,0.0
3.1037,1.0,1.0,0.0,0.0,0.0
3.1044,1.0,1.0,0.0,0.0,0.0
3.1051,1.0,1.0,0.0,0.0,0.0
3.1058,1.0,1.0,0.0,0.0,0.0
3.1065,1.0,1.0,0.0,0.0,0.0
3.1071999999999997,1.0,1.0,0.0,0.0,0.0
3.1079,1.0,1.0,0.0,0.0,0.0
3.1086,1.0,1.0,0.0,0.0,0.0
3.1093,1.0,1.0,0.0,0.0,0.0
3.11,1.0,1.0,0.0,0.0,0.0
3.1107,1.0,1.0,0.0,0.0,0.0
3.1113999999999997,1.0,1.0,0.0,0.0,0.0
3.1121,1.0,1.0,0.0,0.0,0.0
3.1128,1.0,1.0,0.0,0.0,0.0
3.1135,1.0,1.0,0.0,0.0,0.0
3.1142000000000003,1.0,1.0,0.0,0.0,0.0
3.1149,1.0,1.0,0.0,0.0,0.0
3.1155999999999997,1.0,1.0,0.0,0.0,0.0
3.1163,1.0,1.0,0.0,0.0,0.0
3.117,1.0,1.0,0.0,0.0,0.0
3.1177,1.0,1.0,0.0,0.0,0.0
3.1184000000000003,1.0,1.0,0.0,0.0,0.0
3.1191,1.0,1.0,0.0,0.0,0.0
3.1197999999999997,1.0,1.0,0.0,0.0,0.0
3.1205,1.0,1.0,0.0,0.0,0.0
3.1212,1.0,1.0,0.0,0.0,0.0
3.1219,1.0,1.0,0.0,0.0,0.0
3.1226000000000003,1.0,1.0,0.0,0.0,0.0
3.1233,1.0,1.0,0.0,0.0,0.0
3.1239999999999997,1.0,1.0,0.0,0.0,0.0
3.1247,1.0,1.0,0.0,0.0,0.0
3.1254,1.0,1.0,0.0,0.0,0.0
3.1261,1.0,1.0,0.0,0.0,0.0
3.1268000000000002,1.0,1.0,0.0,0.0,0.0
3.1275,1.0,1.0,0.0,0.0,0.0
3.1282,1.0,1.0,0.0,0.0,0.0
3.1289,1.0,1.0,0.0,0.0,0.0
3.1296,1.0,1.0,0.0,0.0,0.0
3.1303,1.0,1.0,0.0,0.0,0.0
3.1310000000000002,1.0,1.0,0.0,0.0,0.0
3.1317,1.0,1.0,0.0,0.0,0.0
3.1324,1.0,1.0,0.0,0.0,0.0
3.1330999999999998,1.0,1.0,0.0,0.0,0.0
3.1338,1.0,1.0,0.0,0.0,0.0
3.1345,1.0,1.0,0.0,0.0,0.0
3.1352,1.0,1.0,0.0,0.0,0.0
3.1359,1.0,1.0,0.0,0.0,0.0
3.1366,1.0,1.0,0.0,0.0,0.0
3.1372999999999998,1.0,1.0,0.0,0.0,0.0
3.138,1.0,1.0,0.0,0.0,0.0
3.1387,1.0,1.0,0.0,0.0,0.0
3.1394,1.0,1.0,0.0,0.0,0.0
3.1401,1.0,1.0,0.0,0.0,0.0
3.1408,1.0,1.0,0.0,0.0,0.0
3.1414999999999997,1.0,1.0,0.0,0.0,0.0
3.1422,1.0,1.0,0.0,0.0,0.0
3.1429,1.0,1.0,0.0,0.0,0.0
3.1436,1.0,1.0,0.0,0.0,0.0
3.1443,1.0,1.0,0.0,0.0,0.0
3.145,1.0,1.0,0.0,0.0,0.0
3.1456999999999997,1.0,1.0,0.0,0.0,0.0
3.1464,1.0,1.0,0.0,0.0,0.0
3.1471,1.0,1.0,0.0,0.0,0.0
3.1478,1.0,1.0,0.0,0.0,0.0
3.1485000000000003,1.0,1.0,0.0,0.0,0.0
3.1492,1.0,1.0,0.0,0.0,0.0
3.1498999999999997,1.0,1.0,0.0,0.0,0.0
3.1506,1.0,1.0,0.0,0.0,0.0
3.1513,1.0,1.0,0.0,0.0,0.0
3.152,1.0,1.0,0.0,0.0,0.0
3.1527000000000003,1.0,1.0,0.0,0.0,0.0
3.1534,1.0,1.0,0.0,0.0,0.0
3.1540999999999997,1.0,1.0,0.0,0.0,0.0
3.1548,1.0,1.0,0.0,0.0,0.0
3.1555,1.0,1.0,0.0,0.0,0.0
3.1562,1.0,1.0,0.0,0.0,0.0
3.1569000000000003,1.0,1.0,0.0,0.0,0.0
3.1576,1.0,1.0,0.0,0.0,0.0
3.1582999999999997,1.0,1.0,0.0,0.0,0.0
3.159,1.0,1.0,0.0,0.0,0.0
3.1597,1.0,1.0,0.0,0.0,0.0
3.1604,1.0,1.0,0.0,0.0,0.0
3.1611000000000002,1.0,1.0,0.0,0.0,0.0
3.1618,1.0,1.0,0.0,0.0,0.0
3.1625,1.0,1.0,0.0,0.0,0.0
3.1632,1.0,1.0,0.0,0.0,0.0
3.1639,1.0,1.0,0.0,0.0,0.0
3.1646,1.0,1.0,0.0,0.0,0.0
3.1653000000000002,1.0,1.0,0.0,0.0,0.0
3.166,1.0,1.0,0.0,0.0,0.0
3.1667,1.0,1.0,0.0,0.0,0.0
3.1673999999999998,1.0,1.0,0.0,0.0,0.0
3.1681,1.0,1.0,0.0,0.0,0.0
3.1688,1.0,1.0,0.0,0.0,0.0
3.1695,1.0,1.0,0.0,0.0,0.0
3.1702,1.0,1.0,0.0,0.0,0.0
3.1709,1.0,1.0,0.0,0.0,0.0
3.1715999999999998,1.0,1.0,0.0,0.0,0.0
3.1723,1.0,1.0,0.0,0.0,0.0
3.173,1.0,1.0,0.0,0.0,0.0
3.1737,1.0,1.0,0.0,0.0,0.0
3.1744,1.0,1.0,0.0,0.0,0.0
3.1751,1.0,1.0,0.0,0.0,0.0
3.1757999999999997,1.0,1.0,0.0,0.0,0.0
3.1765,1.0,1.0,0.0,0.0,0.0
3.1772,1.0,1.0,0.0,0.0,0.0
3.1779,1.0,1.0,0.0,0.0,0.0
3.1786000000000003,1.0,1.0,0.0,0.0,0.0
3.1793,1.0,1.0,0.0,0.0,0.0
3.1799999999999997,1.0,1.0,0.0,0.0,0.0
3.1807,1.0,1.0,0.0,0.0,0.0
3.1814,1.0,1.0,0.0,0.0,0.0
3.1821,1.0,1.0,0.0,0.0,0.0
3.1828000000000003,1.0,1.0,0.0,0.0,0.0
3.1835,1.0,1.0,0.0,0.0,0.0
3.1841999999999997,1.0,1.0,0.0,0.0,0.0
3.1849,1.0,1.0,0.0,0.0,0.0
3.1856,1.0,1.0,0.0,0.0,0.0
3.1863,1.0,1.0,0.0,0.0,0.0
3.1870000000000003,1.0,1.0,0.0,0.0,0.0
3.1877,1.0,1.0,0.0,0.0,0.0
3.1883999999999997,1.0,1.0,0.0,0.0,0.0
3.1891,1.0,1.0,0.0,0.0,0.0
3.1898,1.0,1.0,0.0,0.0,0.0
3.1905,1.0,1.0,0.0,0.0,0.0
3.1912000000000003,1.0,1.0,0.0,0.0,0.0
3.1919,1.0,1.0,0.0,0.0,0.0
3.1925999999999997,1.0,1.0,0.0,0.0,0.0
3.1933,1.0,1.0,0.0,0.0,0.0
3.194,1.0,1.0,0.0,0.0,0.0
3.1947,1.0,1.0,0.0,0.0,0.0
3.1954000000000002,1.0,1.0,0.0,0.0,0.0
3.1961,1.0,1.0,0.0,0.0,0.0
3.1968,1.0,1.0,0.0,0.0,0.0
3.1975,1.0,1.0,0.0,0.0,0.0
3.1982,1.0,1.0,0.0,0.0,0.0
3.1989,1.0,1.0,0.0,0.0,0.0
3.1996,1.0,1.0,0.0,0.0,0.0
3.2003,1.0,1.0,0.0,0.0,0.0
3.201,1.0,1.0,0.0,0.0,0.0
3.2016999999999998,1.0,1.0,0.0,0.0,0.0
3.2024,1.0,1.0,0.0,0.0,0.0
3.2031,1.0,1.0,0.0,0.0,0.0
3.2038,1.0,1.0,0.0,0.0,0.0
3.2045,1.0,1.0,0.0,0.0,0.0
3.2052,1.0,1.0,0.0,0.0,0.0
3.2058999999999997,1.0,1.0,0.0,0.0,0.0
3.2066,1.0,1.0,0.0,0.0,0.0
3.2073,1.0,1.0,0.0,0.0,0.0
3.208,1.0,1.0,0.0,0.0,0.0
3.2087,1.0,1.0,0.0,0.0,0.0
3.2094,1.0,1.0,0.0,0.0,0.0
3.2100999999999997,1.0,1.0,0.0,0.0,0.0
3.2108,1.0,1.0,0.0,0.0,0.0
3.2115,1.0,1.0,0.0,0.0,0.0
3.2122,1.0,1.0,0.0,0.0,0.0
3.2129000000000003,1.0,1.0,0.0,0.0,0.0
3.2136,1.0,1.0,0.0,0.0,0.0
3.2142999999999997,1.0,1.0,0.0,0.0,0.0
3.215,1.0,1.0,0.0,0.0,0.0
3.2157,1.0,1.0,0.0,0.0,0.0
3.2164,1.0,1.0,0.0,0.0,0.0
3.2171000000000003,1.0,1.0,0.0,0.0,0.0
3.2178,1.0,1.0,0.0,0.0,0.0
3.2184999999999997,1.0,1.0,0.0,0.0,0.0
3.2192,1.0,1.0,0.0,0.0,0.0
3.2199,1.0,1.0,0.0,0.0,0.0
3.2206,1.0,1.0,0.0,0.0,0.0
3.2213000000000003,1.0,1.0,0.0,0.0,0.0
3.222,1.0,1.0,0.0,0.0,0.0
3.2226999999999997,1.0,1.0,0.0,0.0,0.0
3.2234,1.0,1.0,0.0,0.0,0.0
3.2241,1.0,1.0,0.0,0.0,0.0
3.2248,1.0,1.0,0.0,0.0,0.0
3.2255000000000003,1.0,1.0,0.0,0.0,0.0
3.2262,1.0,1.0,0.0,0.0,0.0
3.2268999999999997,1.0,1.0,0.0,0.0,0.0
3.2276,1.0,1.0,0.0,0.0,0.0
3.2283,1.0,1.0,0.0,0.0,0.0
3.229,1.0,1.0,0.0,0.0,0.0
3.2297000000000002,1.0,1.0,0.0,0.0,0.0
3.2304,1.0,1.0,0.0,0.0,0.0
3.2311,1.0,1.0,0.0,0.0,0.0
3.2318,1.0,1.0,0.0,0.0,0.0
3.2325,1.0,1.0,0.0,0.0,0.0
3.2332,1.0,1.0,0.0,0.0,0.0
3.2339,1.0,1.0,0.0,0.0,0.0
3.2346,1.0,1.0,0.0,0.0,0.0
3.2353,1.0,1.0,0.0,0.0,0.0
3.2359999999999998,1.0,1.0,0.0,0.0,0.0
3.2367,1.0,1.0,0.0,0.0,0.0
3.2374,1.0,1.0,0.0,0.0,0.0
3.2381,1.0,1.0,0.0,0.0,0.0
3.2388,1.0,1.0,0.0,0.0,0.0
3.2395,1.0,1.0,0.0,0.0,0.0
3.2401999999999997,1.0,1.0,0.0,0.0,0.0
3.2409,1.0,1.0,0.0,0.0,0.0
3.2416,1.0,1.0,0.0,0.0,0.0
3.2423,1.0,1.0,0.0,0.0,0.0
3.243,1.0,1.0,0.0,0.0,0.0
3.2437,1.0,1.0,0.0,0.0,0.0
3.2443999999999997,1.0,1.0,0.0,0.0,0.0
3.2451,1.0,1.0,0.0,0.0,0.0
3.2458,1.0,1.0,0.0,0.0,0.0
3.2465,1.0,1.0,0.0,0.0,0.0
3.2472000000000003,1.0,1.0,0.0,0.0,0.0
3.2479,1.0,1.0,0.0,0.0,0.0
3.2485999999999997,1.0,1.0,0.0,0.0,0.0
3.2493,1.0,1.0,0.0,0.0,0.0
3.25,1.0,1.0,0.0,0.0,0.0
3.2507,1.0,1.0,0.0,0.0,0.0
3.2514000000000003,1.0,1.0,0.0,0.0,0.0
3.2521,1.0,1.0,0.0,0.0,0.0
3.2527999999999997,1.0,1.0,0.0,0.0,0.0
3.2535,1.0,1.0,0.0,0.0,0.0
3.2542,1.0,1.0,0.0,0.0,0.0
3.2549,1.0,1.0,0.0,0.0,0.0
3.2556000000000003,1.0,1.0,0.0,0.0,0.0
3.2563,1.0,1.0,0.0,0.0,0.0
3.2569999999999997,1.0,1.0,0.0,0.0,0.0
3.2577,1.0,1.0,0.0,0.0,0.0
3.2584,1.0,1.0,0.0,0.0,0.0
3.2591,1.0,1.0,0.0,0.0,0.0
3.2598000000000003,1.0,1.0,0.0,0.0,0.0
3.2605,1.0,1.0,0.0,0.0,0.0
3.2611999999999997,1.0,1.0,0.0,0.0,0.0
3.2619,1.0,1.0,0.0,0.0,0.0
3.2626,1.0,1.0,0.0,0.0,0.0
3.2633,1.0,1.0,0.0,0.0,0.0
3.2640000000000002,1.0,1.0,0.0,0.0,0.0
3.2647,1.0,1.0,0.0,0.0,0.0
3.2654,1.0,1.0,0.0,0.0,0.0
3.2661,1.0,1.0,0.0,0.0,0.0
3.2668,1.0,1.0,0.0,0.0,0.0
3.2675,1.0,1.0,0.0,0.0,0.0
3.2682,1.0,1.0,0.0,0.0,0.0
3.2689,1.0,1.0,0.0,0.0,0.0
3.2696,1.0,1.0,0.0,0.0,0.0
3.2702999999999998,1.0,1.0,0.0,0.0,0.0
3.271,1.0,1.0,0.0,0.0,0.0
3.2717,1.0,1.0,0.0,0.0,0.0
3.2724,1.0,1.0,0.0,0.0,0.0
3.2731,1.0,1.0,0.0,0.0,0.0
3.2738,1.0,1.0,0.0,0.0,0.0
3.2744999999999997,1.0,1.0,0.0,0.0,0.0
3.2752,1.0,1.0,0.0,0.0,0.0
3.2759,1.0,1.0,0.0,0.0,0.0
3.2766,1.0,1.0,0.0,0.0,0.0
3.2773,1.0,1.0,0.0,0.0,0.0
3.278,1.0,1.0,0.0,0.0,0.0
3.2786999999999997,1.0,1.0,0.0,0.0,0.0
3.2794,1.0,1.0,0.0,0.0,0.0
3.2801,1.0,1.0,0.0,0.0,0.0
3.2808,1.0,1.0,0.0,0.0,0.0
3.2815000000000003,1.0,1.0,0.0,0.0,0.0
3.2822,1.0,1.0,0.0,0.0,0.0
3.2828999999999997,1.0,1.0,0.0,0.0,0.0
3.2836,1.0,1.0,0.0,0.0,0.0
3.2843,1.0,1.0,0.0,0.0,0.0
3.285,1.0,1.0,0.0,0.0,0.0
3.2857000000000003,1.0,1.0,0.0,0.0,0.0
3.2864,1.0,1.0,0.0,0.0,0.0
3.2870999999999997,1.0,1.0,0.0,0.0,0.0
3.2878,1.0,1.0,0.0,0.0,0.0
3.2885,1.0,1.0,0.0,0.0,0.0
3.2892,1.0,1.0,0.0,0.0,0.0
3.2899000000000003,1.0,1.0,0.0,0.0,0.0
3.2906,1.0,1.0,0.0,0.0,0.0
3.2912999999999997,1.0,1.0,0.0,0.0,0.0
3.292,1.0,1.0,0.0,0.0,0.0
3.2927,1.0,1.0,0.0,0.0,0.0
3.2934,1.0,1.0,0.0,0.0,0.0
3.2941000000000003,1.0,1.0,0.0,0.0,0.0
3.2948,1.0,1.0,0.0,0.0,0.0
3.2954999999999997,1.0,1.0,0.0,0.0,0.0
3.2962,1.0,1.0,0.0,0.0,0.0
3.2969,1.0,1.0,0.0,0.0,0.0
3.2976,1.0,1.0,0.0,0.0,0.0
3.2983000000000002,1.0,1.0,0.0,0.0,0.0
3.299,1.0,1.0,0.0,0.0,0.0
3.2997,1.0,1.0,0.0,0.0,0.0
3.3004,1.0,1.0,0.0,0.0,0.0
3.3011,1.0,1.0,0.0,0.0,0.0
3.3018,1.0,1.0,0.0,0.0,0.0
3.3025,1.0,1.0,0.0,0.0,0.0
3.3032,1.0,1.0,0.0,0.0,0.0
3.3039,1.0,1.0,0.0,0.0,0.0
3.3045999999999998,1.0,1.0,0.0,0.0,0.0
3.3053,1.0,1.0,0.0,0.0,0.0
3.306,1.0,1.0,0.0,0.0,0.0
3.3067,1.0,1.0,0.0,0.0,0.0
3.3074,1.0,1.0,0.0,0.0,0.0
3.3081,1.0,1.0,0.0,0.0,0.0
3.3087999999999997,1.0,1.0,0.0,0.0,0.0
3.3095,1.0,1.0,0.0,0.0,0.0
3.3102,1.0,1.0,0.0,0.0,0.0
3.3109,1.0,1.0,0.0,0.0,0.0
3.3116,1.0,1.0,0.0,0.0,0.0
3.3123,1.0,1.0,0.0,0.0,0.0
3.3129999999999997,1.0,1.0,0.0,0.0,0.0
3.3137,1.0,1.0,0.0,0.0,0.0
3.3144,1.0,1.0,0.0,0.0,0.0
3.3151,1.0,1.0,0.0,0.0,0.0
3.3158000000000003,1.0,1.0,0.0,0.0,0.0
3.3165,1.0,1.0,0.0,0.0,0.0
3.3171999999999997,1.0,1.0,0.0,0.0,0.0
3.3179,1.0,1.0,0.0,0.0,0.0
3.3186,1.0,1.0,0.0,0.0,0.0
3.3193,1.0,1.0,0.0,0.0,0.0
3.3200000000000003,1.0,1.0,0.0,0.0,0.0
3.3207,1.0,1.0,0.0,0.0,0.0
3.3213999999999997,1.0,1.0,0.0,0.0,0.0
3.3221,1.0,1.0,0.0,0.0,0.0
3.3228,1.0,1.0,0.0,0.0,0.0
3.3235,1.0,1.0,0.0,0.0,0.0
3.3242000000000003,1.0,1.0,0.0,0.0,0.0
3.3249,1.0,1.0,0.0,0.0,0.0
3.3255999999999997,1.0,1.0,0.0,0.0,0.0
3.3263,1.0,1.0,0.0,0.0,0.0
3.327,1.0,1.0,0.0,0.0,0.0
3.3277,1.0,1.0,0.0,0.0,0.0
3.3284000000000002,1.0,1.0,0.0,0.0,0.0
3.3291,1.0,1.0,0.0,0.0,0.0
3.3297999999999996,1.0,1.0,0.0,0.0,0.0
3.3305,1.0,1.0,0.0,0.0,0.0
3.3312,1.0,1.0,0.0,0.0,0.0
3.3319,1.0,1.0,0.0,0.0,0.0
3.3326000000000002,1.0,1.0,0.0,0.0,0.0
3.3333,1.0,1.0,0.0,0.0,0.0
3.334,1.0,1.0,0.0,0.0,0.0
3.3346999999999998,1.0,1.0,0.0,0.0,0.0
3.3354,1.0,1.0,0.0,0.0,0.0
3.3361,1.0,1.0,0.0,0.0,0.0
3.3368,1.0,1.0,0.0,0.0,0.0
3.3375,1.0,1.0,0.0,0.0,0.0
3.3382,1.0,1.0,0.0,0.0,0.0
3.3388999999999998,1.0,1.0,0.0,0.0,0.0
3.3396,1.0,1.0,0.0,0.0,0.0
3.3403,1.0,1.0,0.0,0.0,0.0
3.341,1.0,1.0,0.0,0.0,0.0
3.3417,1.0,1.0,0.0,0.0,0.0
3.3424,1.0,1.0,0.0,0.0,0.0
3.3430999999999997,1.0,1.0,0.0,0.0,0.0
3.3438,1.0,1.0,0.0,0.0,0.0
3.3445,1.0,1.0,0.0,0.0,0.0
3.3452,1.0,1.0,0.0,0.0,0.0
3.3459,1.0,1.0,0.0,0.0,0.0
3.3466,1.0,1.0,0.0,0.0,0.0
3.3472999999999997,1.0,1.0,0.0,0.0,0.0
3.348,1.0,1.0,0.0,0.0,0.0
3.3487,1.0,1.0,0.0,0.0,0.0
3.3494,1.0,1.0,0.0,0.0,0.0
3.3501000000000003,1.0,1.0,0.0,0.0,0.0
3.3508,1.0,1.0,0.0,0.0,0.0
3.3514999999999997,1.0,1.0,0.0,0.0,0.0
3.3522,1.0,1.0,0.0,0.0,0.0
3.3529,1.0,1.0,0.0,0.0,0.0
3.3536,1.0,1.0,0.0,0.0,0.0
3.3543000000000003,1.0,1.0,0.0,0.0,0.0
3.355,1.0,1.0,0.0,0.0,0.0
3.3556999999999997,1.0,1.0,0.0,0.0,0.0
3.3564,1.0,1.0,0.0,0.0,0.0
3.3571,1.0,1.0,0.0,0.0,0.0
3.3578,1.0,1.0,0.0,0.0,0.0
3.3585000000000003,1.0,1.0,0.0,0.0,0.0
3.3592,1.0,1.0,0.0,0.0,0.0
3.3598999999999997,1.0,1.0,0.0,0.0,0.0
3.3606,1.0,1.0,0.0,0.0,0.0
3.3613,1.0,1.0,0.0,0.0,0.0
3.362,1.0,1.0,0.0,0.0,0.0
3.3627000000000002,1.0,1.0,0.0,0.0,0.0
3.3634,1.0,1.0,0.0,0.0,0.0
3.3641,1.0,1.0,0.0,0.0,0.0
3.3648,1.0,1.0,0.0,0.0,0.0
3.3655,1.0,1.0,0.0,0.0,0.0
3.3662,1.0,1.0,0.0,0.0,0.0
3.3669000000000002,1.0,1.0,0.0,0.0,0.0
3.3676,1.0,1.0,0.0,0.0,0.0
3.3683,1.0,1.0,0.0,0.0,0.0
3.3689999999999998,1.0,1.0,0.0,0.0,0.0
3.3697,1.0,1.0,0.0,0.0,0.0
3.3704,1.0,1.0,0.0,0.0,0.0
3.3711,1.0,1.0,0.0,0.0,0.0
3.3718,1.0,1.0,0.0,0.0,0.0
3.3725,1.0,1.0,0.0,0.0,0.0
3.3731999999999998,1.0,1.0,0.0,0.0,0.0
3.3739,1.0,1.0,0.0,0.0,0.0
3.3746,1.0,1.0,0.0,0.0,0.0
3.3753,1.0,1.0,0.0,0.0,0.0
3.376,1.0,1.0,0.0,0.0,0.0
3.3767,1.0,1.0,0.0,0.0,0.0
3.3773999999999997,1.0,1.0,0.0,0.0,0.0
3.3781,1.0,1.0,0.0,0.0,0.0
3.3788,1.0,1.0,0.0,0.0,0.0
3.3795,1.0,1.0,0.0,0.0,0.0
3.3802,1.0,1.0,0.0,0.0,0.0
3.3809,1.0,1.0,0.0,0.0,0.0
3.3815999999999997,1.0,1.0,0.0,0.0,0.0
3.3823,1.0,1.0,0.0,0.0,0.0
3.383,1.0,1.0,0.0,0.0,0.0
3.3837,1.0,1.0,0.0,0.0,0.0
3.3844000000000003,1.0,1.0,0.0,0.0,0.0
3.3851,1.0,1.0,0.0,0.0,0.0
3.3857999999999997,1.0,1.0,0.0,0.0,0.0
3.3865,1.0,1.0,0.0,0.0,0.0
3.3872,1.0,1.0,0.0,0.0,0.0
3.3879,1.0,1.0,0.0,0.0,0.0
3.3886000000000003,1.0,1.0,0.0,0.0,0.0
3.3893,1.0,1.0,0.0,0.0,0.0
3.3899999999999997,1.0,1.0,0.0,0.0,0.0
3.3907,1.0,1.0,0.0,0.0,0.0
3.3914,1.0,1.0,0.0,0.0,0.0
3.3921,1.0,1.0,0.0,0.0,0.0
3.3928000000000003,1.0,1.0,0.0,0.0,0.0
3.3935,1.0,1.0,0.0,0.0,0.0
3.3941999999999997,1.0,1.0,0.0,0.0,0.0
3.3949,1.0,1.0,0.0,0.0,0.0
3.3956,1.0,1.0,0.0,0.0,0.0
3.3963,1.0,1.0,0.0,0.0,0.0
3.3970000000000002,1.0,1.0,0.0,0.0,0.0
3.3977,1.0,1.0,0.0,0.0,0.0
3.3984,1.0,1.0,0.0,0.0,0.0
3.3991,1.0,1.0,0.0,0.0,0.0
3.3998,1.0,1.0,0.0,0.0,0.0
3.4005,1.0,1.0,0.0,0.0,0.0
3.4012000000000002,1.0,1.0,0.0,0.0,0.0
