r_over_rs,D_GR,D_SSZ,Xi
4.052763191,0.867902510,0.500355106,0.998580582
4.053763441,0.867937584,0.500354532,0.998582878
4.054763691,0.867972640,0.500353958,0.998585169
4.055763941,0.868007677,0.500353385,0.998587457
4.056764191,0.868042695,0.500352813,0.998589742
4.057764441,0.868077694,0.500352242,0.998592022
4.058764691,0.868112675,0.500351672,0.998594299
4.059764941,0.868147637,0.500351103,0.998596572
4.060765191,0.868182581,0.500350535,0.998598842
4.061765441,0.868217506,0.500349968,0.998601108
4.062765691,0.868252412,0.500349402,0.998603370
4.063765941,0.868287300,0.500348836,0.998605628
4.064766192,0.868322169,0.500348272,0.998607883
4.065766442,0.868357020,0.500347708,0.998610134
4.066766692,0.868391852,0.500347145,0.998612382
4.067766942,0.868426666,0.500346584,0.998614626
4.068767192,0.868461461,0.500346023,0.998616866
4.069767442,0.868496237,0.500345463,0.998619103
4.070767692,0.868530995,0.500344904,0.998621336
4.071767942,0.868565735,0.500344346,0.998623566
4.072768192,0.868600456,0.500343788,0.998625792
4.073768442,0.868635159,0.500343232,0.998628014
4.074768692,0.868669843,0.500342677,0.998630232
4.075768942,0.868704509,0.500342122,0.998632448
4.076769192,0.868739157,0.500341568,0.998634659
4.077769442,0.868773786,0.500341016,0.998636867
4.078769692,0.868808397,0.500340464,0.998639071
4.079769942,0.868842989,0.500339913,0.998641272
4.080770193,0.868877563,0.500339363,0.998643469
4.081770443,0.868912119,0.500338814,0.998645663
4.082770693,0.868946656,0.500338265,0.998647853
4.083770943,0.868981176,0.500337718,0.998650040
4.084771193,0.869015677,0.500337171,0.998652223
4.085771443,0.869050159,0.500336626,0.998654402
4.086771693,0.869084624,0.500336081,0.998656578
4.087771943,0.869119070,0.500335537,0.998658751
4.088772193,0.869153498,0.500334994,0.998660920
4.089772443,0.869187907,0.500334452,0.998663085
4.090772693,0.869222299,0.500333911,0.998665247
4.091772943,0.869256672,0.500333371,0.998667406
4.092773193,0.869291028,0.500332831,0.998669561
4.093773443,0.869325365,0.500332293,0.998671712
4.094773693,0.869359684,0.500331755,0.998673860
4.095773943,0.869393984,0.500331218,0.998676005
4.096774194,0.869428267,0.500330682,0.998678146
4.097774444,0.869462532,0.500330147,0.998680283
4.098774694,0.869496778,0.500329613,0.998682418
4.099774944,0.869531007,0.500329079,0.998684548
4.100775194,0.869565217,0.500328547,0.998686676
4.101775444,0.869599410,0.500328015,0.998688799
4.102775694,0.869633584,0.500327484,0.998690920
4.103775944,0.869667741,0.500326954,0.998693037
4.104776194,0.869701879,0.500326425,0.998695150
4.105776444,0.869736000,0.500325897,0.998697260
4.106776694,0.869770102,0.500325370,0.998699367
4.107776944,0.869804187,0.500324843,0.998701470
4.108777194,0.869838253,0.500324318,0.998703570
4.109777444,0.869872302,0.500323793,0.998705667
4.110777694,0.869906333,0.500323269,0.998707760
4.111777944,0.869940346,0.500322746,0.998709850
4.112778195,0.869974341,0.500322224,0.998711936
4.113778445,0.870008318,0.500321702,0.998714019
4.114778695,0.870042277,0.500321182,0.998716098
4.115778945,0.870076219,0.500320662,0.998718175
4.116779195,0.870110143,0.500320143,0.998720248
4.117779445,0.870144048,0.500319625,0.998722317
4.118779695,0.870177937,0.500319108,0.998724383
4.119779945,0.870211807,0.500318591,0.998726446
4.120780195,0.870245659,0.500318076,0.998728506
4.121780445,0.870279494,0.500317561,0.998730562
4.122780695,0.870313311,0.500317047,0.998732615
4.123780945,0.870347111,0.500316534,0.998734664
4.124781195,0.870380892,0.500316022,0.998736710
4.125781445,0.870414656,0.500315511,0.998738753
4.126781695,0.870448403,0.500315000,0.998740793
4.127781945,0.870482131,0.500314490,0.998742829
4.128782196,0.870515842,0.500313981,0.998744862
4.129782446,0.870549536,0.500313473,0.998746892
4.130782696,0.870583211,0.500312966,0.998748918
4.131782946,0.870616870,0.500312460,0.998750942
4.132783196,0.870650510,0.500311954,0.998752961
4.133783446,0.870684133,0.500311449,0.998754978
4.134783696,0.870717738,0.500310945,0.998756991
4.135783946,0.870751326,0.500310442,0.998759002
4.136784196,0.870784897,0.500309940,0.998761008
4.137784446,0.870818449,0.500309438,0.998763012
4.138784696,0.870851985,0.500308938,0.998765012
4.139784946,0.870885502,0.500308438,0.998767009
4.140785196,0.870919003,0.500307939,0.998769003
4.141785446,0.870952486,0.500307440,0.998770994
4.142785696,0.870985951,0.500306943,0.998772982
4.143785946,0.871019399,0.500306446,0.998774966
4.144786197,0.871052829,0.500305950,0.998776947
4.145786447,0.871086243,0.500305455,0.998778925
4.146786697,0.871119638,0.500304961,0.998780899
4.147786947,0.871153017,0.500304468,0.998782871
4.148787197,0.871186377,0.500303975,0.998784839
4.149787447,0.871219721,0.500303483,0.998786804
4.150787697,0.871253047,0.500302992,0.998788766
4.151787947,0.871286356,0.500302502,0.998790725
4.152788197,0.871319648,0.500302012,0.998792680
4.153788447,0.871352922,0.500301524,0.998794633
4.154788697,0.871386179,0.500301036,0.998796582
4.155788947,0.871419419,0.500300549,0.998798528
4.156789197,0.871452641,0.500300062,0.998800471
4.157789447,0.871485846,0.500299577,0.998802411
4.158789697,0.871519034,0.500299092,0.998804347
4.159789947,0.871552205,0.500298608,0.998806281
4.160790198,0.871585359,0.500298125,0.998808211
4.161790448,0.871618495,0.500297642,0.998810139
4.162790698,0.871651614,0.500297161,0.998812063
4.163790948,0.871684716,0.500296680,0.998813984
4.164791198,0.871717801,0.500296200,0.998815902
4.165791448,0.871750869,0.500295721,0.998817817
4.166791698,0.871783919,0.500295242,0.998819728
4.167791948,0.871816953,0.500294764,0.998821637
4.168792198,0.871849969,0.500294287,0.998823542
4.169792448,0.871882968,0.500293811,0.998825445
4.170792698,0.871915950,0.500293336,0.998827344
4.171792948,0.871948915,0.500292861,0.998829241
4.172793198,0.871981863,0.500292387,0.998831134
4.173793448,0.872014794,0.500291914,0.998833024
4.174793698,0.872047708,0.500291442,0.998834911
4.175793948,0.872080605,0.500290970,0.998836795
4.176794199,0.872113485,0.500290500,0.998838677
4.177794449,0.872146348,0.500290030,0.998840555
4.178794699,0.872179194,0.500289560,0.998842429
4.179794949,0.872212024,0.500289092,0.998844301
4.180795199,0.872244836,0.500288624,0.998846170
4.181795449,0.872277631,0.500288157,0.998848036
4.182795699,0.872310409,0.500287691,0.998849899
4.183795949,0.872343171,0.500287225,0.998851759
4.184796199,0.872375915,0.500286760,0.998853616
4.185796449,0.872408643,0.500286296,0.998855470
4.186796699,0.872441353,0.500285833,0.998857321
4.187796949,0.872474047,0.500285371,0.998859168
4.188797199,0.872506724,0.500284909,0.998861013
4.189797449,0.872539385,0.500284448,0.998862855
4.190797699,0.872572028,0.500283988,0.998864694
4.191797949,0.872604655,0.500283528,0.998866530
4.192798200,0.872637264,0.500283069,0.998868363
4.193798450,0.872669858,0.500282611,0.998870193
4.194798700,0.872702434,0.500282154,0.998872020
4.195798950,0.872734993,0.500281698,0.998873844
4.196799200,0.872767536,0.500281242,0.998875665
4.197799450,0.872800062,0.500280787,0.998877483
4.198799700,0.872832572,0.500280332,0.998879299
4.199799950,0.872865064,0.500279879,0.998881111
4.200800200,0.872897540,0.500279426,0.998882920
4.201800450,0.872930000,0.500278974,0.998884727
4.202800700,0.872962442,0.500278522,0.998886530
4.203800950,0.872994869,0.500278072,0.998888331
4.204801200,0.873027278,0.500277622,0.998890129
4.205801450,0.873059671,0.500277173,0.998891924
4.206801700,0.873092047,0.500276724,0.998893715
4.207801950,0.873124407,0.500276276,0.998895504
4.208802201,0.873156750,0.500275829,0.998897291
4.209802451,0.873189076,0.500275383,0.998899074
4.210802701,0.873221386,0.500274938,0.998900854
4.211802951,0.873253679,0.500274493,0.998902632
4.212803201,0.873285956,0.500274049,0.998904406
4.213803451,0.873318216,0.500273605,0.998906178
4.214803701,0.873350460,0.500273162,0.998907947
4.215803951,0.873382688,0.500272720,0.998909713
4.216804201,0.873414898,0.500272279,0.998911476
4.217804451,0.873447093,0.500271839,0.998913236
4.218804701,0.873479271,0.500271399,0.998914994
4.219804951,0.873511432,0.500270960,0.998916748
4.220805201,0.873543577,0.500270521,0.998918500
4.221805451,0.873575706,0.500270084,0.998920249
4.222805701,0.873607818,0.500269647,0.998921995
4.223805951,0.873639914,0.500269210,0.998923738
4.224806202,0.873671994,0.500268775,0.998925479
4.225806452,0.873704057,0.500268340,0.998927216
4.226806702,0.873736103,0.500267906,0.998928951
4.227806952,0.873768134,0.500267472,0.998930683
4.228807202,0.873800148,0.500267039,0.998932412
4.229807452,0.873832146,0.500266607,0.998934139
4.230807702,0.873864127,0.500266176,0.998935862
4.231807952,0.873896092,0.500265745,0.998937583
4.232808202,0.873928041,0.500265315,0.998939301
4.233808452,0.873959974,0.500264886,0.998941017
4.234808702,0.873991890,0.500264457,0.998942729
4.235808952,0.874023791,0.500264030,0.998944439
4.236809202,0.874055675,0.500263602,0.998946146
4.237809452,0.874087542,0.500263176,0.998947850
4.238809702,0.874119394,0.500262750,0.998949552
4.239809952,0.874151229,0.500262325,0.998951250
4.240810203,0.874183048,0.500261901,0.998952946
4.241810453,0.874214851,0.500261477,0.998954640
4.242810703,0.874246638,0.500261054,0.998956330
4.243810953,0.874278409,0.500260631,0.998958018
4.244811203,0.874310164,0.500260210,0.998959703
4.245811453,0.874341902,0.500259789,0.998961385
4.246811703,0.874373624,0.500259368,0.998963065
4.247811953,0.874405331,0.500258949,0.998964741
4.248812203,0.874437021,0.500258530,0.998966416
4.249812453,0.874468695,0.500258111,0.998968087
4.250812703,0.874500353,0.500257694,0.998969756
4.251812953,0.874531995,0.500257277,0.998971422
4.252813203,0.874563621,0.500256861,0.998973085
4.253813453,0.874595231,0.500256445,0.998974746
4.254813703,0.874626825,0.500256030,0.998976404
4.255813953,0.874658403,0.500255616,0.998978059
4.256814204,0.874689965,0.500255202,0.998979712
4.257814454,0.874721511,0.500254789,0.998981362
4.258814704,0.874753041,0.500254377,0.998983009
4.259814954,0.874784556,0.500253966,0.998984654
4.260815204,0.874816054,0.500253555,0.998986295
4.261815454,0.874847536,0.500253144,0.998987935
4.262815704,0.874879003,0.500252735,0.998989571
4.263815954,0.874910453,0.500252326,0.998991205
4.264816204,0.874941888,0.500251918,0.998992837
4.265816454,0.874973307,0.500251510,0.998994465
4.266816704,0.875004709,0.500251103,0.998996092
4.267816954,0.875036096,0.500250697,0.998997715
4.268817204,0.875067468,0.500250291,0.998999336
4.269817454,0.875098823,0.500249886,0.999000954
4.270817704,0.875130163,0.500249482,0.999002570
4.271817954,0.875161487,0.500249078,0.999004183
4.272818205,0.875192795,0.500248675,0.999005793
4.273818455,0.875224087,0.500248273,0.999007401
4.274818705,0.875255363,0.500247871,0.999009006
4.275818955,0.875286624,0.500247470,0.999010608
4.276819205,0.875317869,0.500247070,0.999012208
4.277819455,0.875349098,0.500246670,0.999013806
4.278819705,0.875380312,0.500246271,0.999015401
4.279819955,0.875411510,0.500245873,0.999016993
4.280820205,0.875442692,0.500245475,0.999018582
4.281820455,0.875473858,0.500245078,0.999020170
4.282820705,0.875505009,0.500244681,0.999021754
4.283820955,0.875536144,0.500244285,0.999023336
4.284821205,0.875567264,0.500243890,0.999024915
4.285821455,0.875598368,0.500243495,0.999026492
4.286821705,0.875629456,0.500243102,0.999028067
4.287821955,0.875660528,0.500242708,0.999029638
4.288822206,0.875691586,0.500242316,0.999031207
4.289822456,0.875722627,0.500241923,0.999032774
4.290822706,0.875753653,0.500241532,0.999034338
4.291822956,0.875784663,0.500241141,0.999035900
4.292823206,0.875815658,0.500240751,0.999037459
4.293823456,0.875846637,0.500240362,0.999039016
4.294823706,0.875877601,0.500239973,0.999040570
4.295823956,0.875908549,0.500239584,0.999042121
4.296824206,0.875939482,0.500239197,0.999043670
4.297824456,0.875970399,0.500238810,0.999045217
4.298824706,0.876001301,0.500238423,0.999046761
4.299824956,0.876032187,0.500238038,0.999048302
4.300825206,0.876063058,0.500237653,0.999049841
4.301825456,0.876093913,0.500237268,0.999051378
4.302825706,0.876124753,0.500236884,0.999052912
4.303825956,0.876155578,0.500236501,0.999054443
4.304826207,0.876186387,0.500236118,0.999055972
4.305826457,0.876217181,0.500235736,0.999057499
4.306826707,0.876247959,0.500235355,0.999059023
4.307826957,0.876278722,0.500234974,0.999060545
4.308827207,0.876309470,0.500234594,0.999062064
4.309827457,0.876340202,0.500234214,0.999063581
4.310827707,0.876370919,0.500233836,0.999065095
4.311827957,0.876401621,0.500233457,0.999066607
4.312828207,0.876432307,0.500233080,0.999068116
4.313828457,0.876462978,0.500232702,0.999069623
4.314828707,0.876493633,0.500232326,0.999071128
4.315828957,0.876524274,0.500231950,0.999072630
4.316829207,0.876554899,0.500231575,0.999074130
4.317829457,0.876585509,0.500231200,0.999075627
4.318829707,0.876616104,0.500230826,0.999077122
4.319829957,0.876646683,0.500230453,0.999078614
4.320830208,0.876677247,0.500230080,0.999080104
4.321830458,0.876707796,0.500229708,0.999081592
4.322830708,0.876738330,0.500229336,0.999083077
4.323830958,0.876768848,0.500228965,0.999084560
4.324831208,0.876799352,0.500228594,0.999086040
4.325831458,0.876829840,0.500228225,0.999087518
4.326831708,0.876860313,0.500227855,0.999088994
4.327831958,0.876890771,0.500227487,0.999090467
4.328832208,0.876921214,0.500227119,0.999091938
4.329832458,0.876951641,0.500226751,0.999093406
4.330832708,0.876982054,0.500226384,0.999094872
4.331832958,0.877012451,0.500226018,0.999096336
4.332833208,0.877042834,0.500225652,0.999097797
4.333833458,0.877073201,0.500225287,0.999099256
4.334833708,0.877103553,0.500224923,0.999100713
4.335833958,0.877133890,0.500224559,0.999102167
4.336834209,0.877164213,0.500224196,0.999103619
4.337834459,0.877194520,0.500223833,0.999105069
4.338834709,0.877224812,0.500223471,0.999106516
4.339834959,0.877255089,0.500223109,0.999107961
4.340835209,0.877285351,0.500222748,0.999109403
4.341835459,0.877315598,0.500222388,0.999110844
4.342835709,0.877345830,0.500222028,0.999112281
4.343835959,0.877376047,0.500221669,0.999113717
4.344836209,0.877406249,0.500221310,0.999115150
4.345836459,0.877436437,0.500220952,0.999116581
4.346836709,0.877466609,0.500220595,0.999118010
4.347836959,0.877496766,0.500220238,0.999119436
4.348837209,0.877526909,0.500219882,0.999120860
4.349837459,0.877557037,0.500219526,0.999122282
4.350837709,0.877587149,0.500219171,0.999123701
4.351837959,0.877617247,0.500218816,0.999125118
4.352838210,0.877647330,0.500218462,0.999126533
4.353838460,0.877677398,0.500218109,0.999127945
4.354838710,0.877707451,0.500217756,0.999129356
4.355838960,0.877737490,0.500217404,0.999130764
4.356839210,0.877767514,0.500217052,0.999132169
4.357839460,0.877797522,0.500216701,0.999133573
4.358839710,0.877827516,0.500216350,0.999134974
4.359839960,0.877857496,0.500216000,0.999136373
4.360840210,0.877887460,0.500215651,0.999137769
4.361840460,0.877917410,0.500215302,0.999139164
4.362840710,0.877947345,0.500214953,0.999140556
4.363840960,0.877977265,0.500214606,0.999141946
4.364841210,0.878007170,0.500214258,0.999143333
4.365841460,0.878037061,0.500213912,0.999144718
4.366841710,0.878066937,0.500213566,0.999146102
4.367841960,0.878096798,0.500213220,0.999147482
4.368842211,0.878126645,0.500212875,0.999148861
4.369842461,0.878156477,0.500212531,0.999150237
4.370842711,0.878186294,0.500212187,0.999151612
4.371842961,0.878216097,0.500211844,0.999152984
4.372843211,0.878245885,0.500211501,0.999154353
4.373843461,0.878275658,0.500211159,0.999155721
4.374843711,0.878305417,0.500210817,0.999157086
4.375843961,0.878335161,0.500210476,0.999158449
4.376844211,0.878364891,0.500210136,0.999159810
4.377844461,0.878394606,0.500209796,0.999161169
4.378844711,0.878424306,0.500209456,0.999162525
4.379844961,0.878453992,0.500209118,0.999163880
4.380845211,0.878483663,0.500208779,0.999165232
4.381845461,0.878513320,0.500208441,0.999166582
4.382845711,0.878542962,0.500208104,0.999167929
4.383845961,0.878572590,0.500207768,0.999169275
4.384846212,0.878602203,0.500207431,0.999170618
4.385846462,0.878631801,0.500207096,0.999171960
4.386846712,0.878661385,0.500206761,0.999173299
4.387846962,0.878690955,0.500206426,0.999174636
4.388847212,0.878720510,0.500206092,0.999175970
4.389847462,0.878750051,0.500205759,0.999177303
4.390847712,0.878779577,0.500205426,0.999178633
4.391847962,0.878809089,0.500205094,0.999179962
4.392848212,0.878838586,0.500204762,0.999181288
4.393848462,0.878868069,0.500204431,0.999182612
4.394848712,0.878897538,0.500204100,0.999183933
4.395848962,0.878926992,0.500203770,0.999185253
4.396849212,0.878956432,0.500203440,0.999186571
4.397849462,0.878985857,0.500203111,0.999187886
4.398849712,0.879015268,0.500202782,0.999189199
4.399849962,0.879044665,0.500202454,0.999190511
4.400850213,0.879074047,0.500202127,0.999191820
4.401850463,0.879103415,0.500201800,0.999193127
4.402850713,0.879132769,0.500201473,0.999194431
4.403850963,0.879162108,0.500201147,0.999195734
4.404851213,0.879191433,0.500200822,0.999197035
4.405851463,0.879220744,0.500200497,0.999198333
4.406851713,0.879250040,0.500200173,0.999199630
4.407851963,0.879279322,0.500199849,0.999200924
4.408852213,0.879308590,0.500199526,0.999202216
4.409852463,0.879337844,0.500199203,0.999203506
4.410852713,0.879367083,0.500198881,0.999204794
4.411852963,0.879396309,0.500198559,0.999206080
4.412853213,0.879425520,0.500198238,0.999207364
4.413853463,0.879454716,0.500197917,0.999208646
4.414853713,0.879483899,0.500197597,0.999209926
4.415853963,0.879513067,0.500197277,0.999211203
4.416854214,0.879542222,0.500196958,0.999212479
4.417854464,0.879571362,0.500196639,0.999213752
4.418854714,0.879600488,0.500196321,0.999215024
4.419854964,0.879629599,0.500196004,0.999216293
4.420855214,0.879658697,0.500195686,0.999217561
4.421855464,0.879687780,0.500195370,0.999218826
4.422855714,0.879716850,0.500195054,0.999220089
4.423855964,0.879745905,0.500194738,0.999221350
4.424856214,0.879774946,0.500194423,0.999222609
4.425856464,0.879803973,0.500194109,0.999223867
4.426856714,0.879832986,0.500193795,0.999225122
4.427856964,0.879861985,0.500193481,0.999226375
4.428857214,0.879890970,0.500193168,0.999227626
4.429857464,0.879919941,0.500192856,0.999228875
4.430857714,0.879948898,0.500192544,0.999230122
4.431857964,0.879977841,0.500192232,0.999231367
4.432858215,0.880006769,0.500191921,0.999232610
4.433858465,0.880035684,0.500191611,0.999233851
4.434858715,0.880064585,0.500191301,0.999235090
4.435858965,0.880093472,0.500190991,0.999236327
4.436859215,0.880122344,0.500190682,0.999237562
4.437859465,0.880151203,0.500190374,0.999238795
4.438859715,0.880180048,0.500190066,0.999240026
4.439859965,0.880208879,0.500189758,0.999241255
4.440860215,0.880237696,0.500189451,0.999242482
4.441860465,0.880266499,0.500189145,0.999243707
4.442860715,0.880295289,0.500188839,0.999244930
4.443860965,0.880324064,0.500188533,0.999246151
4.444861215,0.880352825,0.500188228,0.999247370
4.445861465,0.880381573,0.500187924,0.999248587
4.446861715,0.880410307,0.500187620,0.999249802
4.447861965,0.880439026,0.500187316,0.999251015
4.448862216,0.880467732,0.500187013,0.999252226
4.449862466,0.880496424,0.500186711,0.999253436
4.450862716,0.880525103,0.500186409,0.999254643
4.451862966,0.880553767,0.500186107,0.999255848
4.452863216,0.880582418,0.500185806,0.999257052
4.453863466,0.880611055,0.500185506,0.999258253
4.454863716,0.880639678,0.500185205,0.999259453
4.455863966,0.880668287,0.500184906,0.999260650
4.456864216,0.880696882,0.500184607,0.999261846
4.457864466,0.880725464,0.500184308,0.999263039
4.458864716,0.880754032,0.500184010,0.999264231
4.459864966,0.880782586,0.500183712,0.999265421
4.460865216,0.880811127,0.500183415,0.999266609
4.461865466,0.880839654,0.500183118,0.999267795
4.462865716,0.880868167,0.500182822,0.999268979
4.463865966,0.880896666,0.500182526,0.999270161
4.464866217,0.880925152,0.500182231,0.999271341
4.465866467,0.880953624,0.500181936,0.999272520
4.466866717,0.880982082,0.500181642,0.999273696
4.467866967,0.881010527,0.500181348,0.999274871
4.468867217,0.881038958,0.500181055,0.999276043
4.469867467,0.881067376,0.500180762,0.999277214
4.470867717,0.881095779,0.500180469,0.999278383
4.471867967,0.881124169,0.500180177,0.999279550
4.472868217,0.881152546,0.500179886,0.999280715
4.473868467,0.881180909,0.500179595,0.999281878
4.474868717,0.881209258,0.500179304,0.999283039
4.475868967,0.881237594,0.500179014,0.999284199
4.476869217,0.881265916,0.500178725,0.999285356
4.477869467,0.881294225,0.500178436,0.999286512
4.478869717,0.881322520,0.500178147,0.999287666
4.479869967,0.881350801,0.500177859,0.999288818
4.480870218,0.881379069,0.500177571,0.999289968
4.481870468,0.881407324,0.500177284,0.999291116
4.482870718,0.881435565,0.500176997,0.999292262
4.483870968,0.881463792,0.500176711,0.999293407
4.484871218,0.881492006,0.500176425,0.999294550
4.485871468,0.881520207,0.500176139,0.999295690
4.486871718,0.881548394,0.500175854,0.999296829
4.487871968,0.881576567,0.500175570,0.999297966
4.488872218,0.881604727,0.500175286,0.999299102
4.489872468,0.881632874,0.500175002,0.999300235
4.490872718,0.881661007,0.500174719,0.999301367
4.491872968,0.881689127,0.500174437,0.999302497
4.492873218,0.881717233,0.500174155,0.999303625
4.493873468,0.881745326,0.500173873,0.999304751
4.494873718,0.881773406,0.500173592,0.999305875
4.495873968,0.881801472,0.500173311,0.999306997
4.496874219,0.881829525,0.500173030,0.999308118
4.497874469,0.881857564,0.500172750,0.999309237
4.498874719,0.881885590,0.500172471,0.999310354
4.499874969,0.881913603,0.500172192,0.999311469
4.500875219,0.881941602,0.500171913,0.999312583
4.501875469,0.881969588,0.500171635,0.999313694
4.502875719,0.881997561,0.500171358,0.999314804
4.503875969,0.882025521,0.500171080,0.999315912
4.504876219,0.882053467,0.500170804,0.999317019
4.505876469,0.882081399,0.500170527,0.999318123
4.506876719,0.882109319,0.500170252,0.999319226
4.507876969,0.882137225,0.500169976,0.999320327
4.508877219,0.882165118,0.500169701,0.999321426
4.509877469,0.882192998,0.500169427,0.999322523
4.510877719,0.882220864,0.500169153,0.999323619
4.511877969,0.882248718,0.500168879,0.999324712
4.512878220,0.882276558,0.500168606,0.999325804
4.513878470,0.882304385,0.500168333,0.999326895
4.514878720,0.882332198,0.500168061,0.999327983
4.515878970,0.882359999,0.500167789,0.999329070
4.516879220,0.882387786,0.500167517,0.999330155
4.517879470,0.882415560,0.500167246,0.999331238
4.518879720,0.882443321,0.500166976,0.999332320
4.519879970,0.882471068,0.500166706,0.999333399
4.520880220,0.882498803,0.500166436,0.999334477
4.521880470,0.882526524,0.500166167,0.999335554
4.522880720,0.882554233,0.500165898,0.999336628
4.523880970,0.882581928,0.500165630,0.999337701
4.524881220,0.882609610,0.500165362,0.999338772
4.525881470,0.882637279,0.500165094,0.999339841
4.526881720,0.882664935,0.500164827,0.999340909
4.527881970,0.882692578,0.500164561,0.999341975
4.528882221,0.882720207,0.500164294,0.999343039
4.529882471,0.882747824,0.500164029,0.999344101
4.530882721,0.882775428,0.500163763,0.999345162
4.531882971,0.882803018,0.500163498,0.999346221
4.532883221,0.882830596,0.500163234,0.999347278
4.533883471,0.882858160,0.500162970,0.999348333
4.534883721,0.882885711,0.500162706,0.999349387
4.535883971,0.882913250,0.500162443,0.999350439
4.536884221,0.882940775,0.500162180,0.999351490
4.537884471,0.882968288,0.500161918,0.999352539
4.538884721,0.882995787,0.500161656,0.999353586
4.539884971,0.883023274,0.500161394,0.999354631
4.540885221,0.883050747,0.500161133,0.999355675
4.541885471,0.883078208,0.500160873,0.999356717
4.542885721,0.883105655,0.500160612,0.999357757
4.543885971,0.883133090,0.500160353,0.999358795
4.544886222,0.883160512,0.500160093,0.999359832
4.545886472,0.883187921,0.500159834,0.999360868
4.546886722,0.883215317,0.500159576,0.999361901
4.547886972,0.883242700,0.500159318,0.999362933
4.548887222,0.883270070,0.500159060,0.999363963
4.549887472,0.883297427,0.500158802,0.999364992
4.550887722,0.883324771,0.500158546,0.999366019
4.551887972,0.883352103,0.500158289,0.999367044
4.552888222,0.883379422,0.500158033,0.999368067
4.553888472,0.883406727,0.500157777,0.999369089
4.554888722,0.883434020,0.500157522,0.999370110
4.555888972,0.883461301,0.500157267,0.999371128
4.556889222,0.883488568,0.500157013,0.999372145
4.557889472,0.883515822,0.500156759,0.999373161
4.558889722,0.883543064,0.500156505,0.999374174
4.559889972,0.883570293,0.500156252,0.999375186
4.560890223,0.883597509,0.500155999,0.999376197
4.561890473,0.883624713,0.500155747,0.999377205
4.562890723,0.883651903,0.500155495,0.999378213
4.563890973,0.883679081,0.500155244,0.999379218
4.564891223,0.883706246,0.500154993,0.999380222
4.565891473,0.883733399,0.500154742,0.999381224
4.566891723,0.883760538,0.500154492,0.999382225
4.567891973,0.883787665,0.500154242,0.999383224
4.568892223,0.883814779,0.500153992,0.999384221
4.569892473,0.883841881,0.500153743,0.999385217
4.570892723,0.883868970,0.500153494,0.999386211
4.571892973,0.883896046,0.500153246,0.999387204
4.572893223,0.883923109,0.500152998,0.999388195
4.573893473,0.883950160,0.500152751,0.999389184
4.574893723,0.883977198,0.500152504,0.999390172
4.575893973,0.884004224,0.500152257,0.999391158
4.576894224,0.884031237,0.500152011,0.999392143
4.577894474,0.884058237,0.500151765,0.999393126
4.578894724,0.884085225,0.500151519,0.999394107
4.579894974,0.884112200,0.500151274,0.999395087
4.580895224,0.884139162,0.500151029,0.999396065
4.581895474,0.884166112,0.500150785,0.999397042
4.582895724,0.884193049,0.500150541,0.999398017
4.583895974,0.884219974,0.500150298,0.999398990
4.584896224,0.884246886,0.500150054,0.999399962
4.585896474,0.884273785,0.500149812,0.999400933
4.586896724,0.884300672,0.500149569,0.999401901
4.587896974,0.884327547,0.500149327,0.999402869
4.588897224,0.884354409,0.500149086,0.999403834
4.589897474,0.884381258,0.500148845,0.999404798
4.590897724,0.884408095,0.500148604,0.999405761
4.591897974,0.884434919,0.500148364,0.999406722
4.592898225,0.884461731,0.500148124,0.999407681
4.593898475,0.884488531,0.500147884,0.999408639
4.594898725,0.884515318,0.500147645,0.999409595
4.595898975,0.884542092,0.500147406,0.999410550
4.596899225,0.884568854,0.500147167,0.999411503
4.597899475,0.884595603,0.500146929,0.999412455
4.598899725,0.884622341,0.500146692,0.999413405
4.599899975,0.884649065,0.500146454,0.999414354
4.600900225,0.884675777,0.500146218,0.999415301
4.601900475,0.884702477,0.500145981,0.999416246
4.602900725,0.884729165,0.500145745,0.999417190
4.603900975,0.884755840,0.500145509,0.999418133
4.604901225,0.884782502,0.500145274,0.999419074
4.605901475,0.884809152,0.500145039,0.999420013
4.606901725,0.884835790,0.500144804,0.999420951
4.607901975,0.884862416,0.500144570,0.999421887
4.608902226,0.884889029,0.500144336,0.999422822
4.609902476,0.884915629,0.500144103,0.999423756
4.610902726,0.884942218,0.500143869,0.999424688
4.611902976,0.884968794,0.500143637,0.999425618
4.612903226,0.884995358,0.500143404,0.999426547
4.613903476,0.885021909,0.500143172,0.999427474
4.614903726,0.885048448,0.500142941,0.999428400
4.615903976,0.885074975,0.500142710,0.999429324
4.616904226,0.885101490,0.500142479,0.999430247
4.617904476,0.885127992,0.500142248,0.999431169
4.618904726,0.885154482,0.500142018,0.999432088
4.619904976,0.885180960,0.500141788,0.999433007
4.620905226,0.885207425,0.500141559,0.999433924
4.621905476,0.885233878,0.500141330,0.999434839
4.622905726,0.885260320,0.500141102,0.999435753
4.623905976,0.885286748,0.500140873,0.999436666
4.624906227,0.885313165,0.500140645,0.999437577
4.625906477,0.885339569,0.500140418,0.999438486
4.626906727,0.885365961,0.500140191,0.999439394
4.627906977,0.885392341,0.500139964,0.999440301
4.628907227,0.885418709,0.500139738,0.999441206
4.629907477,0.885445065,0.500139512,0.999442109
4.630907727,0.885471408,0.500139286,0.999443012
4.631907977,0.885497739,0.500139061,0.999443912
4.632908227,0.885524058,0.500138836,0.999444812
4.633908477,0.885550365,0.500138611,0.999445709
